brand_name,product_id,in_stock,mrp,price,product_title,rating,rating_count,tags,listing_page_name,listing_page_no,is_new,is_bestseller,is_featured,discount_pct,is_unrated,category
Herbal Essences,2659739,True,1250,750,Herbal Essences Argan Oil Of Moroccan Shampoo & Conditioner With Free Neem Comb,4.4,1008,"FEATURED, BESTSELLER",Herbal Essences,1,False,True,True,40.0,False,Hair
Herbal Essences,1290145,True,1575,1181,"Herbal Essences Aloe & Bamboo Shampoo + Conditioner For Soft Smooth Hair, No Sulphates & Paraben",4.4,1034,FEATURED,Herbal Essences,1,False,False,True,25.015873015873012,False,Hair
Herbal Essences,456559,True,1250,688,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",4.3,10879,"FEATURED, BESTSELLER",Herbal Essences,1,False,True,True,44.96,False,Hair
Herbal Essences,3753166,True,1575,945,"Herbal Essences Aloe & Bamboo Shampoo + Conditioner Kit For Soft Hair, Sulphate & Paraben Free",4.3,65,FEATURED,Herbal Essences,1,False,False,True,40.0,False,Hair
Herbal Essences,5360837,True,600,390,Herbal Essences Argan Oil Of Morocco Shampoo - For Frizz Free Hair - Paraben Free,4.3,8769,"FEATURED, BESTSELLER",Herbal Essences,1,False,True,True,35.0,False,Hair
Herbal Essences,4719645,True,730,533,"Herbal Essences Strawberry Shampoo & Conditioner For Voluminous Hair - No Parabens, No Colourants",4.7,304,"FEATURED, BESTSELLER",Herbal Essences,1,False,True,True,26.986301369863014,False,Hair
Herbal Essences,4719644,True,730,533,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",4.7,305,"FEATURED, BESTSELLER",Herbal Essences,1,False,True,True,26.986301369863014,False,Hair
Herbal Essences,1044492,True,750,525,"Herbal Essences Aloe & Bamboo Shampoo For Soft Smooth Hair, No-Sulphates, Paraben and Silicones",4.3,503,FEATURED,Herbal Essences,1,False,False,True,30.0,False,Hair
Herbal Essences,5360839,True,650,390,Herbal Essences Argan Oil Of Morocco Conditioner - For Frizz Free Hair - Paraben Free,4.4,5130,"FEATURED, BESTSELLER",Herbal Essences,1,False,True,True,40.0,False,Hair
Herbal Essences,1044490,True,750,525,"Herbal Essences Aloe & Eucalyptus Shampoo For Soft Smooth Hair, No- Sulphates, Paraben and Silicones",4.3,512,FEATURED,Herbal Essences,1,False,False,True,30.0,False,Hair
Herbal Essences,5360838,True,600,390,Herbal Essences Strawberry & Mint Shampoo - For Cleansing & Volume - Paraben Free,4.1,2502,BESTSELLER,Herbal Essences,1,False,True,False,35.0,False,Hair
Herbal Essences,452442,True,600,390,Herbal Essences Coconut Milk Shampoo For Hydration & Softness - No Parabens- No Colourants,4.2,2077,BESTSELLER,Herbal Essences,1,False,True,False,35.0,False,Hair
Herbal Essences,452443,True,600,390,"Herbal Essences Cocoa Butter Shampoo For Hair Strengthening - No Parabens, No Colourants",4.3,1206,,Herbal Essences,1,False,False,False,35.0,False,Hair
Herbal Essences,5360840,True,380,277,Herbal Essences Strawberry & Mint Conditioner - For Cleansing & Volume - Paraben Free,4.3,1093,,Herbal Essences,1,False,False,False,27.105263157894736,False,Hair
Herbal Essences,456560,True,1250,875,"Herbal Essences Coconut Milk Shampoo & Conditioner For Hydration & Softness - No Parabens, No Colourants",4.3,3665,,Herbal Essences,1,False,False,False,30.0,False,Hair
Herbal Essences,452448,True,650,423,Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner,4.4,1117,,Herbal Essences,1,False,False,False,34.92307692307692,False,Hair
Herbal Essences,1044491,True,825,578,Herbal Essences Aloe & Bamboo Conditioner Soft Smooth Hair- No- Sulphates and Paraben(400gm),4.4,467,,Herbal Essences,1,False,False,False,29.939393939393938,False,Hair
Herbal Essences,452449,True,650,423,Herbal Essences Bio:Renew Strength Whipped Cocoa Butter Conditioner,4.4,711,,Herbal Essences,1,False,False,False,34.92307692307692,False,Hair
Herbal Essences,456562,True,1250,875,"Herbal Essences Cocoa Butter Shampoo & Conditioner For Hair Strengthening - No Parabens, No Colourants",4.3,2165,,Herbal Essences,1,False,False,False,30.0,False,Hair
Herbal Essences,1290147,True,1575,1103,"Herbal Essences Aloe & Eucalyptus Shampoo + Aloe & Bamboo Conditioner, No- Sulphates & Paraben",4.4,1036,,Herbal Essences,1,False,False,False,29.968253968253965,False,Hair
Herbal Essences,6604347,True,980,667,Herbal Essences Strawberry Shampoo + Strawberry Conditioner,4.1,1985,,Herbal Essences,2,False,False,False,31.93877551020408,False,Hair
Herbal Essences,1135934,True,1850,1295,Herbal Essences Argan 2 Shampoo + Conditioner,4.3,9506,,Herbal Essences,2,False,False,False,30.0,False,Hair
Herbal Essences,6604346,True,980,667,Herbal Essences Argan Shampoo + Argan Conditioner,4.2,6170,,Herbal Essences,2,False,False,False,31.93877551020408,False,Hair
Herbal Essences,1135937,True,1850,1295,Herbal Essences Cocoa Butter 2 Shampoo + Conditioner,4.4,1933,,Herbal Essences,2,False,False,False,30.0,False,Hair
Herbal Essences,1135936,True,1850,1295,Herbal Essences Coconut 2 Shampoo + Conditioner,4.3,3213,,Herbal Essences,2,False,False,False,30.0,False,Hair
Herbal Essences,456563,False,1250,875,"Herbal Essences Strawberry Shampoo & Conditioner For Volume - No Parabens, No Colourants",4.1,3009,,Herbal Essences,2,False,False,False,30.0,False,Hair
Herbal Essences,1135935,False,1850,1295,Herbal Essences Strawberry 2 Shampoo + Conditioner,4.1,2669,,Herbal Essences,2,False,False,False,30.0,False,Hair
Herbal Essences,594425,False,1250,750,Herbal Essences Argan Oil Of Moroccan Shampoo & Conditioner With Free Neem Comb,4.3,11761,,Herbal Essences,2,False,False,False,40.0,False,Hair
Kay Beauty,1229442,True,1200,900,Kay Beauty Hydrating Foundation,4.4,4577,"FEATURED, BESTSELLER",Kay Beauty Products Online,1,False,True,True,25.0,False,Face
Kay Beauty,4518371,True,799,679,Kay Beauty Hd Liquid Concealer,4.4,1237,"FEATURED, BESTSELLER",Kay Beauty Products Online,1,False,True,True,15.018773466833544,False,Face
Kay Beauty,1129386,True,799,639,Kay Beauty Matte Compact,4.4,2857,"FEATURED, BESTSELLER",Kay Beauty Products Online,1,False,True,True,20.02503128911139,False,Face
Kay Beauty,5093150,True,799,799,Kay Beauty Creme Blush,4.5,2010,"FEATURED, BESTSELLER",Kay Beauty Products Online,1,False,True,True,0.0,False,Face
Kay Beauty,1010793,True,999,749,Kay Beauty Matte Drama Long Stay Lipstick,4.4,3696,"FEATURED, BESTSELLER",Kay Beauty Products Online,1,False,True,True,25.025025025025027,False,Lips
Kay Beauty,1324436,True,1199,959,Kay Beauty Eyeshadow Palette,4.6,2181,FEATURED,Kay Beauty Products Online,1,False,False,True,20.016680567139282,False,Eyes
Kay Beauty,2662674,True,799,599,Kay Beauty Colour Correcting Primer,4.0,952,FEATURED,Kay Beauty Products Online,1,False,False,True,25.03128911138924,False,Face
Kay Beauty,573594,True,249,249,Kay Beauty Waterproof 24 Hour Kajal - Spade - Black,4.5,14815,BESTSELLER,Kay Beauty Products Online,1,False,True,False,0.0,False,Eyes
Kay Beauty,573181,True,799,639,Kay Beauty Matteinee Matte Lip Crayon Lipstick,4.3,15040,BESTSELLER,Kay Beauty Products Online,1,False,True,False,20.02503128911139,False,Lips
Kay Beauty,1080669,True,799,639,Kay Beauty Matte Blush,4.5,4619,,Kay Beauty Products Online,1,False,False,False,20.02503128911139,False,Face
Kay Beauty,692818,True,799,679,Kay Beauty Ultra Black Volume & Length Mascara - Midnight,4.5,1760,,Kay Beauty Products Online,1,False,False,False,15.018773466833544,False,Eyes
Kay Beauty,4970783,True,1598,1358,Kay Beauty Lip & Cheek Combo,4.8,6,,Kay Beauty Products Online,1,False,False,False,15.018773466833544,False,Lips
Kay Beauty,626907,True,225,169,Kay Beauty Nail Nourish Nail Enamel Polish,4.3,22495,BESTSELLER,Kay Beauty Products Online,1,False,True,False,24.88888888888889,False,Nails
Kay Beauty,692836,True,499,399,Kay Beauty Quick Dry Liquid Eyeliner,4.4,9552,,Kay Beauty Products Online,1,False,False,False,20.04008016032064,False,Eyes
Kay Beauty,4970778,True,474,356,Kay Beauty Glittery Glam Nails Look With Kay Beauty Nail Enamel Nail Polish,4.7,9,,Kay Beauty Products Online,1,False,False,False,24.894514767932492,False,Nails
Kay Beauty,6583638,True,599,599,Kay Beauty Gel Eye Pencil,4.4,606,,Kay Beauty Products Online,1,False,False,False,0.0,False,Eyes
Kay Beauty,766520,True,799,599,Kay Beauty Matte HD Setting Loose Powder,4.5,4997,,Kay Beauty Products Online,1,False,False,False,25.03128911138924,False,Face
Kay Beauty,573572,True,550,413,Kay Beauty Matte Action Lip Liner,4.5,5372,,Kay Beauty Products Online,1,False,False,False,24.90909090909091,False,Lips
Kay Beauty,654428,True,599,509,Kay Beauty Contour Stick,4.3,5927,,Kay Beauty Products Online,1,False,False,False,15.025041736227045,False,Other
Kay Beauty,5722072,True,799,679,Kay Beauty HD Liquid Colour Corrector,4.4,565,,Kay Beauty Products Online,1,False,False,False,15.018773466833544,False,Face
Kay Beauty,598027,True,599,449,Kay Beauty Metallic Eyeshadow Stick Pencil,4.5,7879,,Kay Beauty Products Online,2,False,False,False,25.041736227045075,False,Eyes
Kay Beauty,766529,True,799,719,Kay Beauty HD Translucent Loose Powder - White,4.5,1497,,Kay Beauty Products Online,2,False,False,False,10.012515644555695,False,Face
Kay Beauty,834303,True,799,639,Kay Beauty Illuminating Highlighter,4.1,3242,,Kay Beauty Products Online,2,False,False,False,20.02503128911139,False,Face
Kay Beauty,573592,True,450,405,Kay Beauty Smudgeproof Jet Black Gel Kajal - Onyx,4.3,2926,,Kay Beauty Products Online,2,False,False,False,10.0,False,Eyes
Kay Beauty,1503306,True,799,799,Kay Beauty HD Liquid Colour Corrector - Orange,4.4,566,,Kay Beauty Products Online,2,False,False,False,0.0,False,Face
Kay Beauty,1375804,True,599,599,Kay Beauty Gel Eye Pencil - Blue,4.4,606,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,772963,True,1099,989,Kay Beauty Contour & Highlight Pro Palette - Contour Genius,4.2,551,,Kay Beauty Products Online,2,False,False,False,10.009099181073704,False,Other
Kay Beauty,595538,True,599,479,Kay Beauty Matte Eyeshadow Stick Pencil,4.4,2499,,Kay Beauty Products Online,2,False,False,False,20.03338898163606,False,Eyes
Kay Beauty,1503307,True,799,799,Kay Beauty HD Liquid Colour Corrector - Peach,4.4,566,,Kay Beauty Products Online,2,False,False,False,0.0,False,Face
Kay Beauty,1375805,True,599,599,Kay Beauty Gel Eye Pencil - Bronze,4.4,606,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,1375803,True,599,599,Kay Beauty Gel Eye Pencil - Olive,4.4,606,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,573596,True,599,539,Kay Beauty Waterproof Smokey Kajal with Smudger - Raven Hue,4.4,1859,,Kay Beauty Products Online,2,False,False,False,10.01669449081803,False,Eyes
Kay Beauty,654419,True,599,449,Kay Beauty Colour Corrector Stick,3.9,2608,,Kay Beauty Products Online,2,False,False,False,25.041736227045075,False,Face
Kay Beauty,1375807,True,599,599,Kay Beauty Gel Eye Pencil - Green,4.4,606,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,832701,True,498,498,Kay Beauty Kajal Combo (Pack of 2),4.5,14948,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,1504842,True,249,199,Kay Beauty Nail Nourish Glitter Pastel Nail Enamel Polish,4.5,915,,Kay Beauty Products Online,2,False,False,False,20.080321285140563,False,Nails
Kay Beauty,1375808,True,599,599,Kay Beauty Gel Eye Pencil - Rose Gold,4.4,606,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,1375806,True,599,599,Kay Beauty Gel Eye Pencil - Silver,4.4,606,,Kay Beauty Products Online,2,False,False,False,0.0,False,Eyes
Kay Beauty,2783913,True,1598,1398,Kay Beauty Insta Ready Combo - Matte Lip Crayon- Wee Hours & Ultra Black Volume & Length Mascara,4.5,1766,,Kay Beauty Products Online,2,False,False,False,12.51564455569462,False,Lips
Kay Beauty,573588,True,599,479,Kay Beauty Eyebrow Enhancer Pencil,4.4,1196,,Kay Beauty Products Online,2,False,False,False,20.03338898163606,False,Eyes
Kay Beauty,3922634,True,748,748,Kay Beauty Kat's Signature Eye Look- 24hr Kajal + Liquid Eyeliner,4.5,14814,,Kay Beauty Products Online,3,False,False,False,0.0,False,Eyes
Kay Beauty,576468,True,199,169,Kay Beauty Pencil Cosmetic Sharpener,4.2,439,,Kay Beauty Products Online,3,False,False,False,15.07537688442211,False,Accessories
Kay Beauty,1375802,True,599,599,Kay Beauty Gel Eye Pencil - Gold,4.4,606,,Kay Beauty Products Online,3,False,False,False,0.0,False,Eyes
Kay Beauty,1503310,True,799,679,Kay Beauty HD Liquid Colour Corrector - Green,4.4,566,,Kay Beauty Products Online,3,False,False,False,15.018773466833544,False,Face
Kay Beauty,2693039,True,5094,4075,Kay Beauty Bridal Look -Blush+Highlighter+Eyeshadow Palette+Liquid Eyeliner+Mascara+Matte Lipstick,4.5,1776,,Kay Beauty Products Online,3,False,False,False,20.00392618767177,False,Lips
Kay Beauty,5476470,True,998,923,Kay Beauty Katrina's Iconic Eye Duo,4.3,40,,Kay Beauty Products Online,3,False,False,False,7.515030060120241,False,Eyes
Kay Beauty,5125109,True,1598,1358,Kay Beauty Ombre Blush Look Duo,4.6,8,,Kay Beauty Products Online,3,False,False,False,15.018773466833544,False,Face
Kay Beauty,576469,True,225,191,Kay Beauty Chubby Cosmetic Sharpener,4.3,491,,Kay Beauty Products Online,3,False,False,False,15.11111111111111,False,Accessories
Kay Beauty,1503308,True,799,799,Kay Beauty HD Liquid Colour Corrector - Yellow,4.4,566,,Kay Beauty Products Online,3,False,False,False,0.0,False,Face
Kay Beauty,6599370,True,1198,1018,Kay Beauty Island Vibes Combo - Gel Eye Pencils In Blue & Green,4.0,1,,Kay Beauty Products Online,3,False,False,False,15.025041736227045,False,Eyes
Kay Beauty,4519294,True,1999,1699,Kay Beauty Subtle Glam Look - HD Liquid Concealer & Hydrating Foundation,4.7,13,,Kay Beauty Products Online,3,False,False,False,15.007503751875939,False,Face
Kay Beauty,2809492,True,675,574,Kay Beauty Pastel Crush Nail Enamel Combo- Tender Lavender + Aspire + Pink Gem,3.9,40,,Kay Beauty Products Online,3,False,False,False,14.962962962962964,False,Nails
Kay Beauty,5125111,True,1398,1188,Kay Beauty Sculpted Look- Creme Blush + Contour Stick,5.0,7,,Kay Beauty Products Online,3,False,False,False,15.021459227467812,False,Face
Kay Beauty,3621133,True,1549,1317,Kay Beauty Statement look With Lip Liner - Vanity & Matte Lipstick - Rehearsal,4.7,10,,Kay Beauty Products Online,3,False,False,False,14.977404777275662,False,Lips
Kay Beauty,2783910,True,1748,1583,Kay Beauty Define Your Eyes Combo - Liquid Eyeliner + Gel Kajal + Volume & Length Mascara,4.3,4698,,Kay Beauty Products Online,3,False,False,False,9.439359267734554,False,Eyes
Kay Beauty,5738818,True,1398,1188,Kay Beauty Correct & Contour Duo - HD Liquid Colour Corrector + Contour Stick,4.2,14,,Kay Beauty Products Online,3,False,False,False,15.021459227467812,False,Face
Kay Beauty,2809491,True,675,540,Kay Beauty Bold Nails Nail Enamel Combo,4.9,9,,Kay Beauty Products Online,3,False,False,False,20.0,False,Nails
Kay Beauty,2783912,True,1598,1318,Kay Beauty Blush & Glow Combo,4.3,7,,Kay Beauty Products Online,3,False,False,False,17.521902377972467,False,Face
Kay Beauty,2783908,True,1998,1748,All About Matte With Kay Beauty Long Stay Matte Lipsticks - Suspense & Wrap Up,4.8,10,,Kay Beauty Products Online,3,False,False,False,12.512512512512513,False,Lips
Kay Beauty,2783919,True,1048,928,Kay Beauty Eyes On Point Combo - Ultra Black Volume & Length Mascara & Waterproof 24 Hour Kajal,4.5,16560,,Kay Beauty Products Online,3,False,False,False,11.450381679389313,False,Eyes
Kay Beauty,4970779,True,675,506,Kay Beauty Pretty Pastel Nail Look With Kay Beauty Nail Enamel Nail Polish,4.8,4,,Kay Beauty Products Online,4,False,False,False,25.037037037037035,False,Nails
Kay Beauty,3772413,True,1972,1578,"Kay Beauty Katrina's Dreamy Look - Matte Lipstick, Nail Polish, 24 Hr Kajal & Liquid Eyeliner",4.5,14798,,Kay Beauty Products Online,4,False,False,False,19.97971602434077,False,Nails
Kay Beauty,766530,True,799,639,Kay Beauty HD Illuminating Highlighter Loose Powder - Classic Gold,4.3,170,,Kay Beauty Products Online,4,False,False,False,20.02503128911139,False,Face
Kay Beauty,2809490,True,675,540,Kay Beauty Nude Nail Enamel Combo- Whiplash + Nutty + Sun Glory,4.5,16,,Kay Beauty Products Online,4,False,False,False,20.0,False,Nails
Kay Beauty,2693045,True,3296,2802,Kay Beauty Forever Fabulous Combo - Matte Blush + Highlighter + Eyeshadow Palette + Eyeliner,4.7,7,,Kay Beauty Products Online,4,False,False,False,14.987864077669903,False,Eyes
Kay Beauty,5738812,True,1598,1358,Kay Beauty Ditch Your Dark Circles Duo - HD Liquid Colour Corrector + HD Liquid Concealer,4.7,3,,Kay Beauty Products Online,4,False,False,False,15.018773466833544,False,Face
Kay Beauty,1503309,True,799,799,Kay Beauty HD Liquid Colour Corrector - Lavender,4.4,566,,Kay Beauty Products Online,4,False,False,False,0.0,False,Face
Kay Beauty,2713759,True,1549,1317,Lip Liner - Hype + Matte Lipstick - Thriller,4.8,10,,Kay Beauty Products Online,4,False,False,False,14.977404777275662,False,Lips
Kay Beauty,6599373,True,1198,1018,Kay Beauty Midnight Glam Combo - Gel Eye Pencils In Blue & Silver,4.3,6,,Kay Beauty Products Online,4,False,False,False,15.025041736227045,False,Eyes
Kay Beauty,4519301,True,1598,1358,Kay Beauty Conceal & Cover With HD Liquid Concealer & Matte Compact,5.0,6,,Kay Beauty Products Online,4,False,False,False,15.018773466833544,False,Face
Kay Beauty,5738817,True,1999,1499,Kay Beauty Base Perfection Duo - HD Liquid Colour Corrector + Hydrating Foundation,4.8,4,,Kay Beauty Products Online,4,False,False,False,25.012506253126567,False,Face
Kay Beauty,5738816,True,1999,1499,Kay Beauty Instant Brighten Duo -HD Liquid Colour Corrector + Hydrating Foundation,4.8,4,,Kay Beauty Products Online,4,False,False,False,25.012506253126567,False,Face
Kay Beauty,4519292,True,1398,1188,Kay Beauty Conceal & Contour- HD Liquid Concealer & Contour Stick,4.2,16,,Kay Beauty Products Online,4,False,False,False,15.021459227467812,False,Face
Kay Beauty,2662791,True,2248,1798,Kay Beauty All Day MakeUp Combo,4.5,14804,,Kay Beauty Products Online,4,False,False,False,20.01779359430605,False,Other
Kay Beauty,5125112,True,1598,1358,Kay Beauty Conceal & Color Combo- HD Liquid Concealer + Creme Blush,4.8,5,,Kay Beauty Products Online,4,False,False,False,15.018773466833544,False,Face
Kay Beauty,3772416,True,474,379,Katrina's Favourite Nail Shades,4.8,6,,Kay Beauty Products Online,4,False,False,False,20.042194092827003,False,Nails
Kay Beauty,5125108,True,1798,1349,Kay Beauty Natural Glowy Look- Creme Blush + Matte Lipstick,5.0,2,,Kay Beauty Products Online,4,False,False,False,24.97219132369299,False,Lips
Kay Beauty,3772404,True,1547,1315,"Kat's Brunch Look - Kay Beauty Matte Lip Crayon, Liquid Eyeliner & 24 Hr Kajal",4.5,14819,,Kay Beauty Products Online,4,False,False,False,14.996767937944409,False,Lips
Kay Beauty,2783927,True,1024,910,Kay Beauty Must Have Nudes - Matte Lip Crayon - Wee Hours & Nail Enamel - Whiplash,4.3,7,,Kay Beauty Products Online,4,False,False,False,11.1328125,False,Nails
Kay Beauty,5125113,True,1598,1358,Kay Beauty Sunkissed Look- Color Correcting Primer + Creme Blush,5.0,1,,Kay Beauty Products Online,4,False,False,False,15.018773466833544,False,Face
Kay Beauty,2783911,True,1598,1438,Kay Beauty Matteinee Matte Lip Crayon Lipstick Combo - Rom Com & Wee Hours,4.1,15,,Kay Beauty Products Online,5,False,False,False,10.012515644555695,False,Lips
Kay Beauty,2809496,True,450,360,Kay Beauty Nail Nourish Nail Emanel Combo - Carnival & Wine Berry,4.0,1,,Kay Beauty Products Online,5,False,False,False,20.0,False,Nails
Kay Beauty,4519290,True,1598,1358,Kay Beauty Creaseless Undereye Look With HD Liquid Concealer & Loose Powder,4.5,1499,,Kay Beauty Products Online,5,False,False,False,15.018773466833544,False,Eyes
Kay Beauty,2783916,True,1248,1098,Glam Time With Kay Beauty Waterproof 24 Hour Kajal & Long Stay Matte Lipstick - Suspense,4.5,14796,,Kay Beauty Products Online,5,False,False,False,12.01923076923077,False,Lips
Kay Beauty,2783923,True,749,749,Kay Beauty Matte Action Lip Liner - Hype With Sharpener,4.2,445,,Kay Beauty Products Online,5,False,False,False,0.0,False,Lips
Kay Beauty,3772420,True,848,763,Katrina's Drama Eye Look - Kay Beauty Metallic Eyeshadow Stick & 24 Hr Kajal,4.5,14798,,Kay Beauty Products Online,5,False,False,False,10.023584905660378,False,Eyes
Kay Beauty,3772402,True,1273,1082,"Katrina's Soft Glam Look - Kay Beauty Matte Lip Crayon, 24 Hr Kajal & Nail Polish",4.5,14807,,Kay Beauty Products Online,5,False,False,False,15.003927729772194,False,Nails
Kay Beauty,2693044,True,3396,2717,The Girl Crush Combo,4.5,16565,,Kay Beauty Products Online,5,False,False,False,19.994110718492344,False,Other
Kay Beauty,5738811,True,1598,1358,Kay Beauty Camera Ready Base BFF's - HD Liquid Colour Corrector + HD Liquid Concealer,4.7,7,,Kay Beauty Products Online,5,False,False,False,15.018773466833544,False,Face
Kay Beauty,3772425,True,900,675,Nail Your Look - Kay Beauty Nail Polishes,4.8,5,,Kay Beauty Products Online,5,False,False,False,25.0,False,Nails
Kay Beauty,6599372,True,1198,1018,Kay Beauty Gold Rush Combo - Gel Eye Pencils In Gold & Rose Gold,4.5,2,,Kay Beauty Products Online,5,False,False,False,15.025041736227045,False,Eyes
Kay Beauty,3772409,True,1473,1178,"Katrina's Day Look - Matte Lipstick, 24 Hr Kajal & Nail Polish",4.5,14797,,Kay Beauty Products Online,5,False,False,False,20.02715546503734,False,Nails
Kay Beauty,6599383,True,998,923,Kay Beauty Katrina's Fave Eyeliner Combo,5.0,1,,Kay Beauty Products Online,5,False,False,False,7.515030060120241,False,Eyes
Kay Beauty,3772417,True,1048,943,Katrina's Go-Tos - Kay Beauty 24 Hr Kajal & Matte Compact,4.5,14795,,Kay Beauty Products Online,5,False,False,False,10.01908396946565,False,Eyes
Kay Beauty,6510485,True,1523,1409,Katrina's Go-to Makeup Kit,4.2,11,,Kay Beauty Products Online,5,False,False,False,7.485226526592252,False,Other
Kay Beauty,5738819,True,1398,1188,Kay Beauty High Definition Base Duo - HD Liquid Colour Corrector + Contour Stick,4.4,12,,Kay Beauty Products Online,5,False,False,False,15.021459227467812,False,Face
Kay Beauty,3772424,True,1999,1499,Kay Beauty Set The Perfect Base Combo - Kay Beauty Hydrating Foundation & Matte Compact,5.0,7,,Kay Beauty Products Online,5,False,False,False,25.012506253126567,False,Face
Kay Beauty,3772401,True,1298,1038,Katrina's Natural Day Look - Kay Beauty Matte Lip Crayon & Liquid Eyeliner,4.7,21,,Kay Beauty Products Online,5,False,False,False,20.03081664098613,False,Lips
Kay Beauty,4970781,True,498,374,Kay Beauty Glitter Pastel Bestseller Combo With Kay Beauty Nail Enamel Nail Polish,5.0,3,,Kay Beauty Products Online,5,False,False,False,24.899598393574294,False,Nails
Kay Beauty,3772400,True,1048,891,Katrina's Klassic Look - Kay Beauty Matte Lip Crayon & 24 Hr Kajal,4.5,14801,,Kay Beauty Products Online,5,False,False,False,14.980916030534353,False,Lips
Kay Beauty,6599374,True,1198,1018,Kay Beauty Cocktail Hour Combo - Gel Eye Pencils In Gold & Olive,3.0,4,,Kay Beauty Products Online,6,False,False,False,15.025041736227045,False,Eyes
Kay Beauty,2809497,True,450,360,Kay Beauty Pastel Perfection Nail Enamel Combo,2.7,7,,Kay Beauty Products Online,6,False,False,False,20.0,False,Nails
Kay Beauty,6599371,True,1198,1018,Kay Beauty Bedazzle Away Combo - Gel Eye Pencils In Silver & Olive,5.0,1,,Kay Beauty Products Online,6,False,False,False,15.025041736227045,False,Eyes
Kay Beauty,2809494,True,450,383,Kay Beauty Let Your Tips Talk Nail Enamel Combo,4.7,11,,Kay Beauty Products Online,6,False,False,False,14.888888888888888,False,Nails
Kay Beauty,3772411,True,1747,1398,"Kat's GNO Look with Kay Beauty Matte Lipstick, Liquid Eyeliner & 24 Hr Kajal",4.5,14798,,Kay Beauty Products Online,6,False,False,False,19.977103606182027,False,Lips
Kay Beauty,2783914,True,1398,1158,Kay Beauty Go-to Lash & Brow Combo - Ultra Black Volume & Length Mascara & Eyebrow Pencil - Walnut,4.5,1764,,Kay Beauty Products Online,6,False,False,False,17.167381974248926,False,Eyes
Kay Beauty,6599375,True,1198,1018,Kay Beauty Shine On Combo - Gel Eye Pencils In Bronze & Green,4.0,1,,Kay Beauty Products Online,6,False,False,False,15.025041736227045,False,Eyes
Kay Beauty,3772408,True,1498,1273,Kat's Bold Night Look - Kay Beauty Matte Lipstick & Liquid Eyeliner,4.0,6,,Kay Beauty Products Online,6,False,False,False,15.020026702269693,False,Lips
Kay Beauty,3772419,True,1224,979,Katrina's Makeup Essentials - Kay Beauty Matte Lipstick & Nail Polish,5.0,2,,Kay Beauty Products Online,6,False,False,False,20.016339869281047,False,Nails
Kay Beauty,4970782,True,474,356,Kay Beauty Nail It With Kay Beauty Nail Enamel Nail Polish,0.0,0,,Kay Beauty Products Online,6,False,False,False,24.894514767932492,True,Nails
Kay Beauty,3772421,True,848,763,Katrina's Sultry Eyes Look - Kay Beauty Matte Eyeshadow Stick & 24 Hr Kajal,4.5,14795,,Kay Beauty Products Online,6,False,False,False,10.023584905660378,False,Eyes
Kay Beauty,6599378,True,798,768,Kay Beauty Gel Eye Pencil (Rose Gold) & Pencil Sharpener Combo,4.2,443,,Kay Beauty Products Online,6,False,False,False,3.7593984962406015,False,Eyes
Kay Beauty,2809489,True,675,574,Kay Beauty Manicure Must Haves Nail Enamel Combo,5.0,2,,Kay Beauty Products Online,6,False,False,False,14.962962962962964,False,Nails
Kay Beauty,4519302,True,1598,1358,Kay Beauty Seamless Coverage with HD Liquid Concealer & Matte Compact,5.0,1,,Kay Beauty Products Online,6,False,False,False,15.018773466833544,False,Face
Kay Beauty,2809498,True,450,338,Kay Beauty Quick Drying Nail Emamel Combo - Sun Glory & Code Red,4.5,2,,Kay Beauty Products Online,6,False,False,False,24.88888888888889,False,Nails
Kay Beauty,2783917,True,1224,1102,The Ultimate Nude Duo - Kay Beauty Long Stay Matte Lipstick - Debut & Nail Enamel - Nutty 21,4.0,2,,Kay Beauty Products Online,6,False,False,False,9.967320261437909,False,Nails
Kay Beauty,4519293,True,1647,1400,"Kay Beauty Effortlessly Glam Look with HD Liquid Concealer, Contour Stick & 24 Hr Kajal",4.5,14830,,Kay Beauty Products Online,6,False,False,False,14.996964177292046,False,Eyes
Kay Beauty,2809495,True,450,360,Kay Beauty Bare Essentials Nail Enamel Combo,4.8,5,,Kay Beauty Products Online,6,False,False,False,20.0,False,Nails
Kay Beauty,2693043,True,3495,2796,Bridesmaids Essentials Combo,4.5,1768,,Kay Beauty Products Online,7,False,False,False,20.0,False,Other
Kay Beauty,6599381,True,798,768,Kay Beauty Gel Eye Pencil (Green) & Pencil Sharpener Combo,4.2,440,,Kay Beauty Products Online,7,False,False,False,3.7593984962406015,False,Eyes
Kay Beauty,4519296,True,1398,1188,Kay Beauty Flawless Base Combo With Color Correcting Stick & HD Liquid Concealer,5.0,2,,Kay Beauty Products Online,7,False,False,False,15.021459227467812,False,Face
